,actual_target,new_model_prediction,new_model_probability,reference_prediction,reference_probability,new_model_correct,reference_correct,comparison_status
134628,0,0,0.4066666666666667,0,0.065,True,True,both_correct
134629,1,0,0.38666666666666666,1,0.755,False,True,reference_only_correct
134630,1,1,0.6366666666666667,1,0.99,True,True,both_correct
134631,1,0,0.49666666666666665,1,0.555,False,True,reference_only_correct
134632,1,0,0.4266666666666667,1,0.83,False,True,reference_only_correct
134633,1,1,0.5933333333333334,1,0.955,True,True,both_correct
134634,1,0,0.48333333333333334,1,0.865,False,True,reference_only_correct
134635,1,0,0.42333333333333334,1,0.97,False,True,reference_only_correct
134636,1,0,0.39666666666666667,1,0.595,False,True,reference_only_correct
134637,1,0,0.44333333333333336,1,0.895,False,True,reference_only_correct
134638,1,0,0.34,1,0.905,False,True,reference_only_correct
134639,1,0,0.44666666666666666,1,0.82,False,True,reference_only_correct
134640,1,0,0.4266666666666667,1,0.815,False,True,reference_only_correct
134641,1,1,0.5666666666666667,1,0.865,True,True,both_correct
134642,1,1,0.6333333333333333,1,0.905,True,True,both_correct
134643,1,0,0.45,1,0.765,False,True,reference_only_correct
134692,1,0,0.4533333333333333,1,0.865,False,True,reference_only_correct
134693,1,0,0.38,1,0.895,False,True,reference_only_correct
134694,1,0,0.44333333333333336,1,0.835,False,True,reference_only_correct
134695,1,0,0.4633333333333333,1,0.735,False,True,reference_only_correct
134696,1,0,0.41,1,0.865,False,True,reference_only_correct
134697,1,1,0.5766666666666667,1,0.565,True,True,both_correct
134698,1,0,0.4866666666666667,1,0.885,False,True,reference_only_correct
134699,1,1,0.5433333333333333,1,0.91,True,True,both_correct
134700,1,1,0.6433333333333333,1,0.93,True,True,both_correct
134757,0,0,0.26666666666666666,0,0.34,True,True,both_correct
134758,0,0,0.39,0,0.28,True,True,both_correct
134759,0,0,0.41333333333333333,0,0.11,True,True,both_correct
134760,0,0,0.37333333333333335,0,0.13,True,True,both_correct
134761,0,1,0.5166666666666667,0,0.25,False,True,reference_only_correct
134762,0,0,0.3433333333333333,0,0.08,True,True,both_correct
134763,0,0,0.4666666666666667,0,0.105,True,True,both_correct
134764,0,0,0.28,0,0.255,True,True,both_correct
134765,0,0,0.38333333333333336,0,0.24,True,True,both_correct
134766,1,0,0.3233333333333333,1,0.78,False,True,reference_only_correct
134767,1,0,0.45666666666666667,1,0.82,False,True,reference_only_correct
134768,1,0,0.4633333333333333,1,0.925,False,True,reference_only_correct
134769,1,0,0.38333333333333336,1,0.745,False,True,reference_only_correct
134770,1,0,0.3433333333333333,1,0.955,False,True,reference_only_correct
134771,1,1,0.5066666666666667,0,0.395,True,False,new_model_only_correct
134772,1,1,0.53,1,0.75,True,True,both_correct
134815,0,0,0.39,0,0.075,True,True,both_correct
134816,0,0,0.4033333333333333,0,0.04,True,True,both_correct
134817,1,0,0.43333333333333335,1,0.92,False,True,reference_only_correct
134818,1,0,0.34,1,0.8,False,True,reference_only_correct
134819,1,0,0.3988888888888889,1,0.905,False,True,reference_only_correct
134820,1,0,0.49333333333333335,1,0.725,False,True,reference_only_correct
134821,1,0,0.26666666666666666,1,0.87,False,True,reference_only_correct
134822,1,1,0.53,1,0.58,True,True,both_correct
134823,1,0,0.4666666666666667,1,0.72,False,True,reference_only_correct
134863,0,0,0.41333333333333333,0,0.015,True,True,both_correct
134864,0,0,0.42333333333333334,0,0.125,True,True,both_correct
134865,0,0,0.3,0,0.06,True,True,both_correct
134866,1,0,0.35333333333333333,1,0.725,False,True,reference_only_correct
134921,0,0,0.4033333333333333,0,0.46,True,True,both_correct
134922,0,0,0.37,1,0.6,True,False,new_model_only_correct
134923,0,0,0.4,0,0.17,True,True,both_correct
134924,0,0,0.2966666666666667,0,0.18,True,True,both_correct
134925,0,0,0.31333333333333335,0,0.045,True,True,both_correct
134926,0,0,0.39,0,0.08,True,True,both_correct
135002,0,0,0.39,0,0.125,True,True,both_correct
135003,0,0,0.3566666666666667,0,0.45,True,True,both_correct
135004,0,0,0.36666666666666664,0,0.325,True,True,both_correct
135005,0,0,0.42,1,0.51,True,False,new_model_only_correct
135006,0,1,0.5333333333333333,0,0.18,False,True,reference_only_correct
135072,0,0,0.34,0,0.26,True,True,both_correct
135073,0,0,0.37,0,0.14,True,True,both_correct
135074,0,0,0.37666666666666665,1,0.665,True,False,new_model_only_correct
135075,0,1,0.5133333333333333,0,0.225,False,True,reference_only_correct
135251,0,0,0.35,0,0.195,True,True,both_correct
135252,0,0,0.3433333333333333,0,0.085,True,True,both_correct
135253,0,1,0.5166666666666667,0,0.18,False,True,reference_only_correct
135254,0,0,0.43111111111111117,0,0.18,True,True,both_correct
135255,0,0,0.32666666666666666,1,0.515,True,False,new_model_only_correct
135256,0,0,0.30666666666666664,0,0.145,True,True,both_correct
135257,0,0,0.37666666666666665,0,0.115,True,True,both_correct
135258,0,0,0.4266666666666667,0,0.425,True,True,both_correct
135259,0,0,0.32666666666666666,0,0.13,True,True,both_correct
135260,0,0,0.39,0,0.21,True,True,both_correct
135261,0,0,0.33,0,0.44,True,True,both_correct
135262,0,0,0.37666666666666665,0,0.425,True,True,both_correct
135263,0,0,0.47,0,0.215,True,True,both_correct
135264,0,0,0.35,0,0.155,True,True,both_correct
135265,0,0,0.38333333333333336,0,0.075,True,True,both_correct
135266,0,0,0.33,0,0.11,True,True,both_correct
135346,0,0,0.45,0,0.19,True,True,both_correct
135425,0,0,0.44333333333333336,0,0.15,True,True,both_correct
135426,0,0,0.37333333333333335,0,0.19,True,True,both_correct
135427,0,0,0.46,0,0.135,True,True,both_correct
135428,0,0,0.38333333333333336,0,0.04,True,True,both_correct
135429,0,0,0.3,0,0.045,True,True,both_correct
135430,0,0,0.3433333333333333,0,0.08,True,True,both_correct
135534,0,0,0.47,0,0.185,True,True,both_correct
135535,0,0,0.43333333333333335,0,0.19,True,True,both_correct
135536,0,0,0.28,0,0.13,True,True,both_correct
135537,0,0,0.4166666666666667,0,0.065,True,True,both_correct
135538,0,0,0.36333333333333334,0,0.12,True,True,both_correct
135539,0,0,0.4033333333333333,0,0.365,True,True,both_correct
135540,0,0,0.35333333333333333,0,0.095,True,True,both_correct
135541,0,0,0.4266666666666667,0,0.09,True,True,both_correct
135542,0,0,0.4066666666666667,0,0.43,True,True,both_correct
135543,0,0,0.43666666666666665,0,0.18,True,True,both_correct
135546,0,0,0.3233333333333333,1,0.54,True,False,new_model_only_correct
135547,1,1,0.55,1,0.855,True,True,both_correct
135548,1,0,0.36666666666666664,1,0.915,False,True,reference_only_correct
135549,1,0,0.4766666666666667,1,0.575,False,True,reference_only_correct
135550,1,1,0.5866666666666667,1,0.715,True,True,both_correct
135566,0,0,0.02666666666666667,0,0.0,True,True,both_correct
135567,0,0,0.05333333333333334,0,0.005,True,True,both_correct
135568,0,0,0.09333333333333334,0,0.015,True,True,both_correct
135569,0,0,0.15,0,0.05,True,True,both_correct
135570,0,0,0.07333333333333333,0,0.005,True,True,both_correct
135571,0,0,0.15,0,0.005,True,True,both_correct
135615,0,1,0.5366666666666666,0,0.29,False,True,reference_only_correct
135616,0,0,0.4633333333333333,0,0.28,True,True,both_correct
135617,0,0,0.39,0,0.345,True,True,both_correct
135618,0,0,0.3466666666666667,0,0.285,True,True,both_correct
135619,1,1,0.5233333333333333,1,0.835,True,True,both_correct
135620,1,0,0.41,1,0.86,False,True,reference_only_correct
135621,1,0,0.41333333333333333,1,0.7,False,True,reference_only_correct
135622,1,0,0.47,1,0.775,False,True,reference_only_correct
135623,1,0,0.28,1,0.99,False,True,reference_only_correct
135624,1,0,0.43666666666666665,1,0.605,False,True,reference_only_correct
135625,1,1,0.5466666666666666,1,0.95,True,True,both_correct
135626,1,0,0.4766666666666667,1,0.92,False,True,reference_only_correct
135627,1,0,0.43333333333333335,1,0.77,False,True,reference_only_correct
135628,1,0,0.31333333333333335,1,0.915,False,True,reference_only_correct
135629,0,1,0.54,0,0.305,False,True,reference_only_correct
135630,0,0,0.5,1,0.915,True,False,new_model_only_correct
135631,0,1,0.5066666666666667,0,0.315,False,True,reference_only_correct
135632,0,0,0.4633333333333333,0,0.3,True,True,both_correct
135641,0,0,0.08666666666666667,0,0.015,True,True,both_correct
135642,0,0,0.10666666666666667,0,0.01,True,True,both_correct
135643,0,0,0.12666666666666668,0,0.025,True,True,both_correct
135684,0,0,0.02,0,0.03,True,True,both_correct
135685,0,0,0.42,0,0.335,True,True,both_correct
135686,1,1,0.54,1,0.805,True,True,both_correct
135687,1,0,0.43666666666666665,1,0.935,False,True,reference_only_correct
135688,1,0,0.48333333333333334,1,0.81,False,True,reference_only_correct
135689,1,0,0.43666666666666665,1,0.93,False,True,reference_only_correct
135690,1,0,0.39666666666666667,1,0.82,False,True,reference_only_correct
135691,1,0,0.47,1,0.925,False,True,reference_only_correct
135692,1,0,0.23666666666666666,1,0.785,False,True,reference_only_correct
135693,1,0,0.3433333333333333,1,0.955,False,True,reference_only_correct
135694,1,1,0.5566666666666666,1,0.97,True,True,both_correct
135695,1,0,0.44,1,0.9,False,True,reference_only_correct
135696,1,1,0.57,1,0.85,True,True,both_correct
135697,1,0,0.36666666666666664,1,0.905,False,True,reference_only_correct
135698,1,0,0.47333333333333333,1,0.94,False,True,reference_only_correct
135699,1,0,0.35333333333333333,1,0.79,False,True,reference_only_correct
135700,1,0,0.33666666666666667,1,0.885,False,True,reference_only_correct
135701,1,0,0.25,1,0.925,False,True,reference_only_correct
135702,1,0,0.44333333333333336,1,0.93,False,True,reference_only_correct
135703,1,0,0.2866666666666667,1,0.82,False,True,reference_only_correct
135704,1,0,0.23333333333333334,1,0.95,False,True,reference_only_correct
135715,0,0,0.05,0,0.015,True,True,both_correct
135716,0,0,0.08333333333333333,0,0.005,True,True,both_correct
135717,0,0,0.23,0,0.035,True,True,both_correct
135718,0,0,0.20666666666666667,0,0.035,True,True,both_correct
135719,0,0,0.07333333333333333,0,0.01,True,True,both_correct
135720,0,0,0.14,0,0.01,True,True,both_correct
135757,0,0,0.10666666666666667,0,0.295,True,True,both_correct
135758,0,0,0.08,0,0.16,True,True,both_correct
135759,0,0,0.04,0,0.245,True,True,both_correct
135760,0,0,0.023333333333333334,0,0.055,True,True,both_correct
135761,0,0,0.10333333333333333,0,0.125,True,True,both_correct
135762,0,0,0.32666666666666666,0,0.36,True,True,both_correct
135763,0,0,0.44,1,0.65,True,False,new_model_only_correct
135764,0,0,0.42333333333333334,1,0.68,True,False,new_model_only_correct
135765,1,1,0.5466666666666666,1,0.95,True,True,both_correct
135766,1,0,0.41333333333333333,1,0.91,False,True,reference_only_correct
135767,1,0,0.4,1,0.89,False,True,reference_only_correct
135768,1,0,0.33666666666666667,1,0.84,False,True,reference_only_correct
135769,1,0,0.3466666666666667,1,0.91,False,True,reference_only_correct
135770,1,0,0.27,1,0.955,False,True,reference_only_correct
135771,1,0,0.30333333333333334,1,0.77,False,True,reference_only_correct
135772,1,0,0.42,1,0.965,False,True,reference_only_correct
135773,1,0,0.3,0,0.435,False,False,both_wrong
135774,1,0,0.41333333333333333,1,0.91,False,True,reference_only_correct
135775,1,0,0.41333333333333333,1,0.96,False,True,reference_only_correct
135776,1,0,0.30333333333333334,1,0.895,False,True,reference_only_correct
135777,1,0,0.31666666666666665,1,0.69,False,True,reference_only_correct
135778,1,0,0.35,1,0.89,False,True,reference_only_correct
135779,1,0,0.27666666666666667,1,0.87,False,True,reference_only_correct
135780,1,0,0.37,1,0.895,False,True,reference_only_correct
135781,1,0,0.30333333333333334,1,0.84,False,True,reference_only_correct
135782,1,0,0.37333333333333335,1,0.815,False,True,reference_only_correct
135788,0,0,0.043333333333333335,0,0.0,True,True,both_correct
135789,0,0,0.02666666666666667,0,0.0,True,True,both_correct
135831,0,0,0.10666666666666667,0,0.185,True,True,both_correct
135832,0,0,0.25,0,0.165,True,True,both_correct
135833,0,0,0.013333333333333334,0,0.08,True,True,both_correct
135834,1,0,0.42,1,0.79,False,True,reference_only_correct
135835,1,0,0.4,1,0.845,False,True,reference_only_correct
135836,1,0,0.3,1,0.94,False,True,reference_only_correct
135837,1,0,0.2833333333333333,1,0.81,False,True,reference_only_correct
135838,1,0,0.34,1,0.83,False,True,reference_only_correct
135839,1,0,0.38666666666666666,1,0.89,False,True,reference_only_correct
135840,1,1,0.5033333333333333,1,0.93,True,True,both_correct
135841,1,0,0.31333333333333335,1,0.85,False,True,reference_only_correct
135842,1,0,0.38666666666666666,1,0.905,False,True,reference_only_correct
135843,1,0,0.37666666666666665,1,0.955,False,True,reference_only_correct
135844,1,1,0.5833333333333334,1,0.94,True,True,both_correct
135845,1,0,0.47,1,0.955,False,True,reference_only_correct
135846,1,0,0.3933333333333333,1,0.925,False,True,reference_only_correct
135847,1,1,0.61,1,0.92,True,True,both_correct
135848,1,0,0.36333333333333334,1,0.96,False,True,reference_only_correct
135849,1,0,0.2833333333333333,1,0.78,False,True,reference_only_correct
135850,1,0,0.26666666666666666,1,0.865,False,True,reference_only_correct
135851,1,0,0.26666666666666666,1,0.965,False,True,reference_only_correct
135852,1,0,0.41333333333333333,1,0.92,False,True,reference_only_correct
135853,1,0,0.3566666666666667,1,0.81,False,True,reference_only_correct
135858,0,0,0.08666666666666667,0,0.0,True,True,both_correct
135859,0,0,0.08333333333333333,0,0.015,True,True,both_correct
135860,0,0,0.02666666666666667,0,0.005,True,True,both_correct
135861,0,0,0.06333333333333334,0,0.005,True,True,both_correct
135862,0,0,0.08666666666666667,0,0.0,True,True,both_correct
135863,0,0,0.05333333333333334,0,0.0,True,True,both_correct
135864,0,0,0.10333333333333333,0,0.01,True,True,both_correct
135865,0,0,0.11333333333333333,0,0.005,True,True,both_correct
135866,0,0,0.20666666666666667,0,0.015,True,True,both_correct
135867,0,0,0.20666666666666667,0,0.0,True,True,both_correct
135913,0,0,0.0033333333333333335,0,0.145,True,True,both_correct
135914,1,0,0.41333333333333333,1,0.895,False,True,reference_only_correct
135915,1,0,0.37333333333333335,1,0.865,False,True,reference_only_correct
135916,1,1,0.5133333333333333,1,0.945,True,True,both_correct
135917,1,0,0.3466666666666667,1,0.925,False,True,reference_only_correct
135918,1,1,0.51,1,0.955,True,True,both_correct
135919,1,0,0.49333333333333335,1,0.82,False,True,reference_only_correct
135920,1,0,0.42,1,0.98,False,True,reference_only_correct
135921,1,0,0.4866666666666667,1,0.96,False,True,reference_only_correct
135922,1,0,0.4766666666666667,1,0.935,False,True,reference_only_correct
135923,1,0,0.42,0,0.425,False,False,both_wrong
135924,1,0,0.34,1,0.87,False,True,reference_only_correct
135925,1,0,0.4,1,0.865,False,True,reference_only_correct
135926,1,0,0.24666666666666667,1,0.705,False,True,reference_only_correct
135927,1,0,0.39666666666666667,1,0.88,False,True,reference_only_correct
135928,1,1,0.5166666666666667,1,0.975,True,True,both_correct
135929,1,0,0.4,1,0.99,False,True,reference_only_correct
135930,1,0,0.27666666666666667,1,0.885,False,True,reference_only_correct
135934,0,0,0.18,0,0.01,True,True,both_correct
135967,0,0,0.2966666666666667,0,0.29,True,True,both_correct
135968,0,0,0.17666666666666667,0,0.225,True,True,both_correct
135969,0,0,0.10666666666666667,0,0.14,True,True,both_correct
135970,0,0,0.006666666666666667,0,0.1,True,True,both_correct
135971,0,0,0.09666666666666666,0,0.35,True,True,both_correct
135972,0,0,0.01,0,0.075,True,True,both_correct
135973,0,0,0.0033333333333333335,0,0.18,True,True,both_correct
135974,0,0,0.24666666666666667,0,0.205,True,True,both_correct
135975,0,0,0.36,0,0.16,True,True,both_correct
135976,0,0,0.21333333333333335,0,0.12,True,True,both_correct
135977,0,0,0.44,0,0.225,True,True,both_correct
135978,0,0,0.48333333333333334,0,0.185,True,True,both_correct
135979,0,0,0.42,0,0.295,True,True,both_correct
135980,0,0,0.49333333333333335,1,0.815,True,False,new_model_only_correct
135981,1,0,0.4066666666666667,1,0.96,False,True,reference_only_correct
135982,1,0,0.43666666666666665,1,0.905,False,True,reference_only_correct
135983,1,0,0.38666666666666666,1,0.905,False,True,reference_only_correct
135984,1,0,0.5,1,0.885,False,True,reference_only_correct
135985,1,1,0.5666666666666667,1,0.905,True,True,both_correct
135986,1,1,0.54,1,0.98,True,True,both_correct
135987,1,0,0.48333333333333334,1,0.825,False,True,reference_only_correct
135988,1,0,0.37666666666666665,1,0.78,False,True,reference_only_correct
135989,1,0,0.4166666666666667,1,0.95,False,True,reference_only_correct
135990,1,0,0.29333333333333333,1,0.915,False,True,reference_only_correct
135992,0,0,0.12,0,0.01,True,True,both_correct
136032,0,0,0.08,0,0.265,True,True,both_correct
136033,0,0,0.03,0,0.125,True,True,both_correct
136034,0,0,0.1,0,0.185,True,True,both_correct
136035,0,0,0.08666666666666667,0,0.285,True,True,both_correct
136036,0,0,0.11666666666666667,0,0.09,True,True,both_correct
136037,0,0,0.023333333333333334,0,0.01,True,True,both_correct
136038,1,1,0.5133333333333333,1,0.955,True,True,both_correct
136039,1,0,0.44333333333333336,1,0.865,False,True,reference_only_correct
136040,1,0,0.5,1,0.93,False,True,reference_only_correct
136041,1,0,0.3933333333333333,1,0.82,False,True,reference_only_correct
136042,1,0,0.42333333333333334,1,0.93,False,True,reference_only_correct
136043,1,1,0.59,1,0.93,True,True,both_correct
136044,1,0,0.44,1,0.845,False,True,reference_only_correct
136045,1,0,0.48,1,0.845,False,True,reference_only_correct
136046,1,0,0.44666666666666666,1,0.87,False,True,reference_only_correct
